customerID,TotalCharges,MonthlyCharges,tenure,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PhoneService_No,PhoneService_Yes,Churn
4742-DRORA,5812.0,95.4,60,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
1545-JFUML,6994.6,99.0,71,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
4806-HIPDW,68.95,68.95,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1980-KXVPM,256.25,75.05,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
4320-QMLLA,370.4,54.85,7,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
5382-SOYZL,2162.6,95.1,22,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
1442-OKRJE,7031.3,103.15,66,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1732-FEKLD,5121.75,94.75,54,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
7449-HVPIV,5099.15,90.4,55,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2472-OVKUP,531.0,91.0,6,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
8224-DWCKX,828.05,73.3,12,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
7055-JCGNI,7795.95,111.95,70,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
6234-PFPXL,2234.95,95.9,22,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
7136-RVDTZ,3264.45,45.25,70,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
2038-OEQZH,308.1,86.05,4,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
6963-EZQEE,6306.5,88.55,70,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
4526-ZJJTM,2191.15,88.4,25,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
9073-ZZIAY,5215.25,86.1,62,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
8580-QVLOC,6440.25,92.45,72,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
2320-SLKMB,1183.8,44.45,26,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
2262-SLNVK,70.1,70.1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
0979-MOZQI,2337.45,39.0,62,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
8290-YWKHZ,2931.0,93.2,32,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
0023-XUOPT,1215.6,94.1,13,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
6890-PFRQX,1199.4,69.5,18,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
9094-AZPHK,1415.0,100.15,15,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
7107-UBYKY,882.55,25.75,35,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
3148-BLQJT,20.1,20.1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
7632-MNYOY,7432.05,110.9,66,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
2654-VBVPB,19.9,19.9,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1958-RNRKS,1441.95,49.9,30,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5828-AVIPD,1875.55,100.95,19,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8200-LGKSR,6126.1,83.2,71,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6701-YVNQG,6301.7,88.7,72,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
7850-THJMU,494.9,19.65,26,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
4464-JCOLN,35.9,19.85,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
8313-NDOIA,2494.65,104.15,24,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
6284-AHOOQ,1910.6,90.5,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
4115-UMJFQ,2492.25,35.75,69,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
9367-WXLCH,662.65,84.5,8,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1
7198-GLXTC,143.65,79.0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
7684-XSZIY,1643.25,24.3,72,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
5642-MHDQT,1039.45,19.85,53,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1636-NTNCO,207.35,50.95,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0
0295-QVKPB,318.1,63.95,5,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
5515-AKOAJ,5440.9,100.1,54,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
1015-JPFYW,136.75,19.45,7,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9371-BITHB,1070.5,19.85,52,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9987-LUTYD,742.9,55.15,13,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
6711-FLDFB,541.15,74.9,7,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3771-PZOBW,1781.35,90.7,20,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
5442-PPTJY,258.35,19.7,12,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0235-KGSLC,85.55,85.55,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1
2202-OUTMO,2003.6,60.85,34,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
9432-RUVSL,4904.25,102.5,48,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0496-AHOOK,1712.9,74.4,24,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2545-EBUPK,186.05,84.05,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
6371-NZYEG,1024.0,64.25,16,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
0603-TPMIB,1534.05,25.45,59,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5889-LFOLL,1115.2,84.6,13,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1853-UDXBW,70.0,70.0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
0650-BWOZN,1359.45,73.55,18,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
4626-GYCZP,635.6,93.85,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8234-GSZYK,1110.05,26.45,43,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
6207-WIOLX,1502.65,58.6,25,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1
3523-BRGUW,504.2,19.3,26,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
4695-WJZUE,179.25,88.55,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
2226-ICFDO,6110.75,85.9,72,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0219-QAERP,576.65,19.8,30,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
1642-HMARX,6424.7,91.7,68,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6927-WTFIV,1389.2,71.3,20,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0611-DFXKO,1820.45,89.0,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1
8566-YPRGL,19.5,19.5,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0963-ZBDRN,3183.4,96.2,32,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
1839-FBNFR,854.8,19.85,39,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
6839-ITVZJ,1616.15,60.05,26,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
6569-KTMDU,19.1,19.1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8512-WIWYV,707.5,20.35,32,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
4831-EOBFE,2649.15,94.65,29,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
4439-JMPMT,470.95,85.75,5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
1555-DJEQW,7723.9,114.2,70,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
7218-HKQFK,167.5,94.2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
2937-FTHUR,1166.7,64.8,18,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
5268-DSMNQ,5936.55,97.95,62,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
9909-DFRJA,2475.35,95.85,26,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
8439-LTUGF,198.6,20.0,10,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
4010-YLMVT,5893.95,106.6,56,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
8800-ZKRFW,3242.5,107.5,30,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
8434-PNQZX,3373.4,78.45,42,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
3190-FZATL,268.4,19.95,14,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
2898-LSJGD,1157.05,55.95,21,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
2688-BHGOG,718.55,79.55,9,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
4500-HKANN,1414.2,59.7,23,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
5016-IBERQ,1968.1,84.25,23,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
7593-XFKDI,46.3,46.3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
0259-GBZSH,181.5,85.65,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
1074-AMIOH,5935.1,108.25,53,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3486-NPGST,620.75,19.55,36,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
6502-MJQAE,69.6,69.6,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5393-RXQSZ,79.6,79.6,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
9025-AOMKI,536.4,93.55,6,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
2190-BCXEC,3126.85,78.85,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
6999-CHVCF,7149.35,102.1,68,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3058-HJCUY,4213.35,102.6,41,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8779-QRDMV,39.65,39.65,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1
8384-FZBJK,5611.7,100.6,57,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0822-GAVAP,62.25,34.7,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1
2956-GGUCQ,1772.25,78.85,24,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
6648-INWPS,341.35,20.15,16,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
9674-EHPPG,1842.7,40.4,46,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
0748-RDGGM,7534.65,109.5,70,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
0106-GHRQR,1212.1,71.4,16,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6298-QDFNH,1730.35,79.35,22,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
8763-KIAFH,583.3,20.55,27,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
1548-ARAGG,224.85,58.5,4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3878-AVSOQ,71.25,71.25,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3863-IUBJR,696.35,53.65,12,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
5616-PRTNT,374.5,19.4,20,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
2120-SMPEX,536.35,20.15,25,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
4433-JCGCG,4680.05,101.0,46,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9675-ICXCT,5728.55,80.8,72,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9544-PYPSJ,6019.35,96.1,62,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
9143-CANJF,1319.85,55.15,24,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0093-EXYQL,3673.6,91.55,40,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
8058-DMYRU,4931.8,90.05,54,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
3669-WHAFY,8078.1,115.15,71,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
9348-ROUAI,5194.05,90.3,59,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
4429-WYGFR,1237.3,49.15,26,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
0670-KDOMA,20.25,20.25,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
6017-PPLPX,1470.95,70.45,20,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5583-SXDAG,70.0,70.0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5788-YPOEG,2839.45,84.75,34,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
4826-XTSOH,86.05,86.05,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
4412-YLTKF,2135.5,78.05,27,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
8755-OGKNA,1167.6,19.5,57,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
7251-LJBQN,4188.4,103.75,40,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
5835-BEQEU,228.4,76.95,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
8020-BWHYL,1147.45,75.3,15,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0078-XZMHT,6316.2,85.15,72,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3345-JHUEO,55.7,20.2,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
7610-TVOPG,378.6,26.35,15,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
7065-YUNRY,45.3,45.3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
3766-EJLFL,7508.55,109.05,68,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
4803-AXVYP,3734.25,99.55,38,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
2176-LVPNX,6293.45,89.85,71,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
4324-BZCKL,551.3,55.55,10,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
0742-LAFQK,7422.1,99.15,72,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1060-ENTOF,7035.6,105.4,67,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
3946-JEWRQ,4563.0,95.2,47,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
3144-AUDBS,270.8,49.15,6,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
6402-EJMWF,238.5,55.3,4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
2225-ZRGSG,6579.05,93.9,70,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
4283-FUTGF,1471.75,79.85,19,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
9786-IJYDL,3914.05,113.2,35,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
0196-JTUQI,633.85,75.2,9,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
9705-IOVQQ,5969.3,99.0,61,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
6818-DJXAA,964.35,91.1,10,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3536-IQCTX,2661.1,85.3,32,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
8945-GRKHX,78.65,78.65,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
6771-XWBDM,5921.35,104.5,57,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
5692-ICXLW,2845.15,90.7,31,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3769-MHZNV,670.35,20.1,33,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
6806-YDEUL,106.8,19.5,6,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
2058-DCJBE,324.6,69.75,5,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
0191-ZHSKZ,2111.3,74.75,30,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
5168-MSWXT,759.55,94.75,8,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
3275-RHRNE,1682.05,60.0,28,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0
2919-HBCJO,333.6,76.65,4,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
0221-WMXNQ,273.4,75.35,4,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
9375-MHRRS,288.35,50.05,6,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3565-UNOCC,2952.85,99.05,29,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
3450-WXOAT,2065.15,45.2,46,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1685-VAYJF,492.0,45.2,11,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1794-HBQTJ,48.6,48.6,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1
3316-UWXUY,4747.5,93.5,50,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
4572-DVCGN,846.0,80.25,10,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
9163-GHAYE,736.8,48.85,15,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1264-BYWMS,5283.95,96.8,55,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
7492-TAFJD,280.0,38.55,7,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
4381-MHQDC,2879.9,65.0,47,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
6115-ZTBFQ,4919.7,65.5,72,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6923-JHPMP,137.1,80.45,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
6087-MVHJH,1422.1,88.45,16,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
4223-BKEOR,1336.8,64.85,21,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
7056-IMHCC,5549.4,101.9,53,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
3853-LYGAM,1640.0,95.65,17,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3097-PYWXL,82.9,19.95,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
8687-BAFGU,74.0,74.0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3870-SPZSI,7869.05,113.05,70,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
5095-AESKG,242.95,91.5,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
3948-KXDUF,4447.55,68.75,66,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
7714-YXSMB,2599.95,100.5,26,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
9606-PBKBQ,2642.05,85.0,32,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
2253-KPMNB,3121.4,46.25,69,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
6859-QNXIQ,8248.5,113.1,72,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5175-WLYXL,1600.25,78.85,22,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
2667-WYLWJ,145.0,19.75,8,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
0564-MUUQK,1916.2,95.5,20,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
2115-BFTIW,1767.35,70.95,25,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
0975-VOOVL,98.5,29.2,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
5729-KLZAR,302.75,80.85,4,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
4581-SSPWD,246.3,75.8,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
8325-QRPZR,525.0,75.15,7,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5575-GNVDE,1889.5,56.95,34,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
4855-SNKMY,44.1,44.1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
7242-QZLXF,25.3,25.3,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
9451-LPGOO,620.35,86.8,7,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
2023-VQFDL,348.8,19.0,18,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0111-KLBQG,2861.45,93.95,32,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
9031-ZVQPT,7840.6,108.2,72,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
2430-RRYUW,3465.7,54.8,66,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2649-HWLYB,4929.55,76.15,65,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5499-ECUTN,3021.45,66.05,47,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4846-WHAFZ,2868.15,76.5,37,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
7593-JNWRU,260.8,44.6,6,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
0392-BZIUW,7589.8,105.0,72,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1095-WGNGG,5971.25,101.05,61,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
8847-GEOOQ,3582.4,60.2,60,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0
8263-JQAIK,47.5,24.45,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
0411-EZJZE,170.5,60.25,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
5569-OUICF,2812.2,101.3,28,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
1080-BWSYE,1740.8,25.65,64,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
4702-IOQDC,70.1,70.1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5590-YRFJT,482.8,24.45,20,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
6689-VRRTK,4860.35,109.8,44,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0680-DFNNY,1504.05,101.1,15,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8329-UTMVM,2964.0,104.65,27,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5236-PERKL,6465.0,112.95,57,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
1395-WSWXR,487.05,20.75,24,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9480-BQJEI,5731.45,92.3,62,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7426-RHZGU,827.45,95.9,9,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0362-RAOQO,830.25,19.65,40,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
8098-LLAZX,396.1,95.45,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9300-RENDD,79.95,79.95,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
8587-XYZSF,3260.1,50.55,67,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
3091-FYHKI,35.45,35.45,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1
4521-WFJAI,1444.05,25.95,56,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0320-JDNQG,2331.3,99.85,23,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
